match id,bowler,bowler_id,bowler_details,is_bowler_captain,is_bowler_keeper,inning,runs,wicket_count,balls_bowled,economy,maiden,dots,Fours,Sixes,wides,noballs,match_dt,average_economy,bowling_average,bowling_strike_rate,average_wides_per_ball,average_noballs_per_ball
8778762,KK Ad,6598528,IND:Right-hand bat:Left-arm fast-medium:,0,0,1,22,0,18,7.33,0,5,2,0,1,0,25-09-2021,8.025,53.5,40,0.045833333,0.004166667
8778762,Rd Kn,5554254,AFG:Right-hand bat:Legbreak googly:,0,0,1,17,1,24,4.25,0,11,1,0,0,0,25-09-2021,6.593667546174142,17,15.46938775510204,0.026385224274406333,0
8778762,Sp Sa,3068547,IND:Right-hand bat:Right-arm medium:,0,0,1,20,1,24,5,0,12,1,1,0,0,25-09-2021,7.622317596566523,42.285714285714285,33.285714285714285,0.025751073,0.004291845
8778762,Ap Sh,7881845,IND:Left-hand bat:Left-arm medium-fast:,0,0,2,22,1,24,5.5,0,9,1,0,0,0,25-09-2021,7.337837837837838,16.454545454545453,13.454545454545455,0.047297297,0
8778762,Ht Br,8180500,IND:Left-hand bat:Slow left-arm orthodox:,0,0,2,25,0,24,6.25,0,6,0,0,1,0,25-09-2021,5.633333333333334,14.083333333333334,15,0,0
8778762,Md Si,3373285,IND:Right-hand bat:Right-arm fast:,0,0,2,14,2,24,3.5,1,17,0,1,0,0,25-09-2021,7.806122448979592,23.181818181818183,17.818181818181817,0.015306122448979591,0.010204082
8778762,NT Es,5788418,AUS:Right-hand bat:Right-arm fast-medium:,0,0,2,32,0,24,8,0,10,0,3,1,0,25-09-2021,7.641025641025641,16.555555555555557,13,0.034188034,0.004273504
8778762,Ri Bi,8228100,IND:Right-hand bat:Legbreak googly:,0,0,2,24,3,24,6,0,10,1,1,1,0,25-09-2021,5.861111111111111,21.1,21.6,0.023148148148148147,0
8778692,C Sa,7922291,IND:Left-hand bat:Left-arm medium-fast:,0,0,1,33,2,24,8.25,0,7,2,1,1,0,25-09-2021,7.173913043478261,18.333333333333332,15.333333333333334,0.068322981,0.00931677
8778692,Kk Ti,7860439,IND:Right-hand bat:Right-arm fast:,0,0,1,40,1,24,10,0,9,6,0,5,0,25-09-2021,7.625,20.333333333333332,16,0.020833333333333332,0.020833333333333332
8778692,MK Lr,5972868,IND:Left-hand bat:Slow left-arm orthodox:,0,0,1,5,0,6,5,0,4,1,0,0,0,25-09-2021,7,0,0,0,0
8778692,Mr Rn,2316327,BAN:Left-hand bat:Left-arm fast-medium:,0,0,1,22,2,24,5.5,0,6,0,0,0,0,25-09-2021,6.838862559241707,18.5,16.23076923076923,0.037914691943127965,0.007109005
8778692,R Ta,2966879,IND:Left-hand bat:Legbreak:,0,0,1,17,1,18,5.67,0,6,0,1,0,0,25-09-2021,8.256410256410257,64.4,46.8,0.008547009,0
8778692,T Si,2654028,SA:Right-hand bat:Left-arm wrist-spin:,0,0,1,34,0,24,8.5,0,2,1,1,0,0,25-09-2021,6.602965403624382,16.29268292682927,14.804878048780488,0.044481054365733116,0
8778692,A Ne,3373866,SA:Right-hand bat:Right-arm fast:,0,0,2,18,2,24,4.5,0,12,1,0,0,0,25-09-2021,5.909090909090909,20,20.307692307692307,0.026515151515151516,0
8778692,AR Pl,3882850,IND:Left-hand bat:Slow left-arm orthodox:,0,0,2,27,1,24,6.75,0,5,2,0,1,0,25-09-2021,5.942857142857143,20.8,21,0.00952381,0.004761905
8778692,Ah Kn,4859490,IND:Right-hand bat:Right-arm fast-medium:,0,0,2,29,1,24,7.25,0,6,0,1,1,0,25-09-2021,7.46,14.92,12,0.03,0.01
8778692,K Ra,3851518,SA:Left-hand bat:Right-arm fast:,0,0,2,26,1,24,6.5,0,13,4,0,2,0,25-09-2021,8.236842105263158,23.185185185185187,16.88888888888889,0.024122807,0.006578947
8778692,R An,184960,IND:Right-hand bat:Right-arm offbreak:,0,0,2,20,1,24,5,0,14,1,1,1,0,25-09-2021,7.962616822429907,142,107,0.009345794,0.009345794
8778769,AF Me,3156033,NZ:Right-hand bat:Right-arm fast:,0,0,1,48,1,24,12,0,7,6,2,0,1,26-09-2021,7.567251461988304,23.107142857142858,18.321428571428573,0.042884990253411304,0.009746589
8778769,JJ Bh,4377694,IND:Right-hand bat:Right-arm fast:,0,0,1,36,3,24,9,0,12,4,2,2,0,26-09-2021,7.6571428571428575,24.363636363636363,19.09090909090909,0.033333333,0.019047619
8778769,KH Pa,3299407,IND:Left-hand bat:Slow left-arm orthodox:,0,0,1,27,0,24,6.75,0,8,0,1,3,0,26-09-2021,7.666666666666667,34.5,27,0.046296296296296294,0
8778769,RD Cr,7453697,IND:Right-hand bat:Legbreak googly:,0,0,1,33,1,24,8.25,0,11,1,3,0,0,26-09-2021,7.136363636363637,18.115384615384617,15.23076923076923,0.020202020202020204,0
8778769,TA Bt,1945397,NZ:Right-hand bat:Left-arm fast-medium:,0,0,1,17,1,24,4.25,0,16,1,1,1,0,26-09-2021,8.040302267002518,25.333333333333332,18.904761904761905,0.025188917,0.002518892
8778769,DT Cn,34061,AUS:Right-hand bat:Right-arm fast-medium:,0,0,2,21,0,12,10.5,0,2,3,0,0,0,26-09-2021,8.857142857142858,35.13333333333333,23.8,0.058823529411764705,0.00280112
8778769,GJ Ml,2275195,AUS:Right-hand bat:Right-arm offbreak:,0,0,2,23,2,24,5.75,0,8,0,1,1,0,26-09-2021,7.296296296296297,21.88888888888889,18,0.018518518518518517,0
8778769,HV Pl,2733380,IND:Right-hand bat:Right-arm medium:,0,0,2,17,4,19,5.37,1,10,1,0,3,0,26-09-2021,8.894472361809045,15.526315789473685,10.473684210526315,0.040201005,0.030150754
8778769,KA Jn,4381733,NZ:Right-hand bat:Right-arm fast-medium:,0,0,2,22,0,12,11,0,3,3,0,0,1,26-09-2021,9.617021276595745,42.375,26.4375,0.047281324,0.011820331
8778769,Md Sj,6586824,IND:Right-hand bat:Right-arm fast:,0,0,2,15,1,18,5,0,12,3,0,0,0,26-09-2021,7.290322580645161,37.666666666666664,31,0.032258065,0
8778769,YS Cl,3011735,IND:Right-hand bat:Legbreak googly:,0,0,2,11,3,24,2.75,1,16,1,0,0,0,26-09-2021,8.130434782608695,37.4,27.6,0.016908212560386472,0
8778699,DL Cr,3130840,IND:Right-hand bat:Right-arm medium:,0,0,1,32,0,24,8,0,8,5,0,1,0,26-09-2021,7.677419355,22.3125,17.4375,0.032258065,0
8778699,JR Hd,2018001,AUS:Left-hand bat:Right-arm fast-medium:,0,0,1,40,2,24,10,0,8,5,1,2,0,26-09-2021,6.956896551724139,20.692307692307693,17.846153846153847,0.017241379310344827,0.017241379310344827
8778699,RA Ja,1642738,IND:Left-hand bat:Slow left-arm orthodox:,0,0,1,21,1,24,5.25,0,5,0,0,0,0,26-09-2021,7.068965517241379,34.166666666666664,29,0.011494252873563218,0.011494252873563218
8778699,SM Cn,4640824,ENG:Left-hand bat:Left-arm medium-fast:,0,0,1,56,0,24,14,0,5,6,3,2,1,26-09-2021,7.953488372093023,19,14.333333333333334,0.043604651,0.00872093
8778699,SN Tr,3326980,IND:Right-hand bat:Right-arm medium:,0,0,1,20,2,24,5,1,10,1,0,0,0,26-09-2021,9.635179153094462,30.8125,19.1875,0.078175896,0
8778699,AD Rl,1934099,WI:Right-hand bat:Right-arm fast:,0,0,2,28,1,18,9.33,0,3,2,1,1,0,26-09-2021,9.631929046563192,23.35483870967742,14.548387096774194,0.044345898,0.002217295
8778699,CV Vn,7758638,IND:Right-hand bat:Legbreak googly:,0,0,2,22,1,24,5.5,0,9,2,0,0,0,26-09-2021,6.631578947368421,26.25,23.75,0.017543859649122806,0.003508772
8778699,LH Fn,3456424,NZ:Right-hand bat:Right-arm fast:,0,0,2,33,1,24,8.25,0,10,3,1,1,1,26-09-2021,7.240310078,18.68,15.48,0.020671835,0.020671835
8778699,M Ph Ka,6420126,IND:Right-hand bat:Right-arm fast-medium:,0,0,2,41,1,24,10.25,0,9,5,2,0,0,26-09-2021,8.218649517684888,26.625,19.4375,0.051446945,0.025723473
8778699,SP Ne,1613919,WI:Left-hand bat:Right-arm offbreak:,0,0,2,41,3,24,10.25,0,7,3,2,0,0,26-09-2021,5.828571428571428,22.666666666666668,23.333333333333332,0.022448979591836733,0.004081633
8778699,VR Ir,5959834,IND:Left-hand bat:Right-arm medium:,0,0,2,5,0,6,5,0,2,0,0,0,0,26-09-2021,8.888888889,40,27,0.037037037037037035,0
8778713,Ak Sa,7491294,IND:Left-hand bat:Slow left-arm orthodox:,0,0,1,8,0,6,8,0,1,1,0,0,0,27-09-2021,5.8,14.5,15,0.033333333,0
8778713,B Kr,2282125,IND:Right-hand bat:Right-arm medium:,0,0,1,28,1,24,7,1,8,3,0,1,0,27-09-2021,7.121951219512195,25.764705882352942,21.705882352941178,0.040650407,0
8778713,JO Hr,2740408,WI:Right-hand bat:Right-arm medium-fast:,0,0,1,27,0,24,6.75,0,7,1,1,1,0,27-09-2021,7.7690417690417695,26.35,20.35,0.044226044226044224,0.004914005
8778713,Rd Kn,5554254,AFG:Right-hand bat:Legbreak googly:,0,0,1,31,1,24,7.75,0,7,2,1,1,0,27-09-2021,6.521739130434782,17,15.64,0.025575448,0
8778713,S Kl,2282132,IND:Right-hand bat:Right-arm medium:,0,0,1,36,2,24,9,0,10,3,2,0,0,27-09-2021,6.978260869565217,14.266666666666667,12.266666666666667,0.005434783,0.005434783
8778713,Sp Sa,3068547,IND:Right-hand bat:Right-arm medium:,0,0,1,30,1,18,10,0,5,4,1,0,0,27-09-2021,7.3774319066147855,39.5,32.125,0.023346303501945526,0.003891051
8778713,C Sa,7922291,IND:Left-hand bat:Left-arm medium-fast:,0,0,2,32,1,24,8,0,7,1,1,4,0,27-09-2021,7.248554913294798,18.17391304347826,15.043478260869565,0.066473988,0.00867052
8778713,CH Ms,3079677,SA:Right-hand bat:Right-arm fast-medium:,0,0,2,27,0,18,9,0,6,4,0,0,0,27-09-2021,7.816901408450704,19.473684210526315,14.947368421052632,0.049295775,0
8778713,JD Ut,2733401,IND:Right-hand bat:Left-arm medium:,0,0,2,20,0,12,10,0,4,2,1,1,0,27-09-2021,8.150943396226415,28.8,21.2,0.028301887,0
8778713,MK Lr,5972868,IND:Left-hand bat:Slow left-arm orthodox:,0,0,2,22,1,18,7.33,0,6,1,1,0,0,27-09-2021,6,0,0,0,0
8778713,Mr Rn,2316327,BAN:Left-hand bat:Left-arm fast-medium:,0,0,2,26,1,21,7.43,0,11,5,0,1,0,27-09-2021,6.766816143497758,17.964285714285715,15.928571428571429,0.035874439,0.006726457
8778713,R Ta,2966879,IND:Left-hand bat:Legbreak:,0,0,2,32,0,18,10.67,0,3,3,1,2,0,27-09-2021,8.071428571428571,56.5,42,0.007936508,0
8778706,JJ Bh,4377694,IND:Right-hand bat:Right-arm fast:,0,0,1,24,2,24,6,0,11,2,0,0,0,28-09-2021,7.794871794871795,21.714285714285715,16.714285714285715,0.038461538461538464,0.017094017094017096
8778706,KA Pd,1613926,WI:Right-hand bat:Right-arm medium:,0,0,1,8,2,6,8,0,2,1,0,1,0,28-09-2021,8.482758620689655,41,29,0.082758621,0.006896552
8778706,KH Pa,3299407,IND:Left-hand bat:Slow left-arm orthodox:,0,0,1,24,1,24,6,0,6,1,0,0,1,28-09-2021,7.575,37.875,30,0.054166667,0
8778706,NM Ce,1829491,AUS:Right-hand bat:Right-arm fast:,0,0,1,19,0,24,4.75,0,10,1,0,0,0,28-09-2021,10,32,19.2,0.03125,0.010416666666666666
8778706,RD Cr,7453697,IND:Right-hand bat:Legbreak googly:,0,0,1,27,1,24,6.75,0,6,2,0,0,0,28-09-2021,7.2,18.666666666666668,15.555555555555555,0.019047619,0
8778706,TA Bt,1945397,NZ:Right-hand bat:Left-arm fast-medium:,0,0,1,30,0,18,10,0,7,4,1,1,0,28-09-2021,7.824228028503563,24.954545454545453,19.136363636363637,0.026128266033254157,0.002375297
8778706,AK Mm,4203499,SA:Right-hand bat:Right-arm offbreak:,0,0,2,18,0,18,6,0,5,1,0,1,0,28-09-2021,7.3076923076923075,19,15.6,0.038461538461538464,0
8778706,Ap Sh,7881845,IND:Left-hand bat:Left-arm medium-fast:,0,0,2,29,0,24,7.25,0,9,2,1,1,0,28-09-2021,7.199999999999999,16.695652173913043,13.91304347826087,0.04375,0
8778706,Ht Br,8180500,IND:Left-hand bat:Slow left-arm orthodox:,0,0,2,11,0,6,11,0,1,0,1,0,0,28-09-2021,5.705882352941177,16.166666666666668,17,0.004901961,0
8778706,Md Si,3373285,IND:Right-hand bat:Right-arm fast:,0,0,2,42,1,24,10.5,0,9,5,2,0,0,28-09-2021,7.336363636363637,20.692307692307693,16.923076923076923,0.013636363636363636,0.009090909
8778706,NT Es,5788418,AUS:Right-hand bat:Right-arm fast-medium:,0,0,2,12,1,18,4,0,10,1,0,0,0,28-09-2021,7.674418604651163,18.333333333333332,14.333333333333334,0.034883721,0.003875969
8778706,Ri Bi,8228100,IND:Right-hand bat:Legbreak googly:,0,0,2,25,2,24,6.25,0,11,2,1,0,0,28-09-2021,5.875,18.076923076923077,18.46153846153846,0.025,0
8778657,CV Vn,7758638,IND:Right-hand bat:Legbreak googly:,0,0,1,24,0,24,6,0,8,2,0,1,0,28-09-2021,6.543689320388349,25.923076923076923,23.76923076923077,0.016181229773462782,0.003236246
8778657,LH Fn,3456424,NZ:Right-hand bat:Right-arm fast:,0,0,1,10,2,12,5,0,6,1,0,0,0,28-09-2021,7.299270072992701,19.23076923076923,15.807692307692308,0.021897810218978103,0.021897810218978103
8778657,S Sp Wr,4149158,IND:Right-hand bat:Right-arm medium:,0,0,1,15,0,12,7.5,0,6,3,0,0,0,28-09-2021,7.44,26.571428571428573,21.428571428571427,0.033333333,0
8778657,SP Ne,1613919,WI:Left-hand bat:Right-arm offbreak:,0,0,1,18,2,24,4.5,0,10,1,0,0,0,28-09-2021,6.035019455252918,21.541666666666668,21.416666666666668,0.021400778210116732,0.003891051
8778657,TG Se,1626561,NZ:Right-hand bat:Right-arm medium-fast:,0,0,1,29,1,24,7.25,0,9,4,0,1,0,28-09-2021,8,17.6,13.2,0.045454545454545456,0.003787879
8778657,VR Ir,5959834,IND:Left-hand bat:Right-arm medium:,0,0,1,29,2,24,7.25,0,8,3,0,2,0,28-09-2021,8.5,42.5,30,0.033333333,0
8778657,A Ne,3373866,SA:Right-hand bat:Right-arm fast:,0,0,2,15,1,14,6.43,0,9,3,0,1,0,28-09-2021,5.791666666666667,18.533333333333335,19.2,0.024305555555555556,0
8778657,AR Pl,3882850,IND:Left-hand bat:Slow left-arm orthodox:,0,0,2,13,0,18,4.33,0,10,0,1,0,0,28-09-2021,6.0256410256410255,21.363636363636363,21.272727272727273,0.012820513,0.004273504
8778657,Ah Kn,4859490,IND:Right-hand bat:Right-arm fast-medium:,0,0,2,13,3,18,4.33,0,9,1,0,0,0,28-09-2021,7.444444444444445,15.461538461538462,12.461538461538462,0.030864197530864196,0.009259259
8778657,K Ra,3851518,SA:Left-hand bat:Right-arm fast:,0,0,2,28,1,18,9.33,1,10,2,2,0,1,28-09-2021,8.15,23.285714285714285,17.142857142857142,0.027083333333333334,0.00625
8778657,Lt Yv,6511336,IND:Right-hand bat:Right-arm offbreak:,0,0,2,35,1,18,11.67,0,5,1,3,0,0,28-09-2021,6.387096774193548,19.8,18.6,0.010752688172043012,0
8778657,R An,184960,IND:Right-hand bat:Right-arm offbreak:,0,0,2,24,1,24,6,0,10,1,1,1,0,28-09-2021,7.419847328244275,81,65.5,0.015267175572519083,0.007633588
8778734,DT Cn,34061,AUS:Right-hand bat:Right-arm fast-medium:,0,0,1,21,1,12,10.5,0,3,2,1,0,0,29-09-2021,8.910569105691057,36.53333333333333,24.6,0.056910569105691054,0.002710027
8778734,GS Gn,4504044,ENG:Left-hand bat:Left-arm fast:,0,0,1,30,1,18,10,0,9,1,3,1,0,29-09-2021,8.071942446043165,17.80952380952381,13.238095238095237,0.064748201,0.014388489208633094
8778734,GJ Ml,2275195,AUS:Right-hand bat:Right-arm offbreak:,0,0,1,17,0,12,8.5,0,4,1,1,0,0,29-09-2021,7.096774193548387,20,16.90909090909091,0.021505376344086023,0
8778734,HV Pl,2733380,IND:Right-hand bat:Right-arm medium:,0,0,1,34,3,24,8.5,0,10,4,1,1,0,29-09-2021,8.587155963302752,13.565217391304348,9.478260869565217,0.050458716,0.027522935779816515
8778734,Md Sj,6586824,IND:Right-hand bat:Right-arm fast:,0,0,1,18,0,18,6,0,7,2,0,1,0,29-09-2021,7.088235294117647,34.42857142857143,29.142857142857142,0.029411764705882353,0
8778734,Sz Ad,8117990,IND:Left-hand bat:Slow left-arm orthodox:,0,0,1,10,2,12,5,0,2,0,0,0,0,29-09-2021,7.666666666666667,19.714285714285715,15.428571428571429,0.009259259,0
8778734,YS Cl,3011735,IND:Right-hand bat:Legbreak googly:,0,0,1,18,2,24,4.5,0,11,0,1,0,0,29-09-2021,7.835616438356165,31.77777777777778,24.333333333333332,0.015981735,0
8778734,C Sa,7922291,IND:Left-hand bat:Left-arm medium-fast:,0,0,2,18,0,18,6,0,8,2,0,1,0,29-09-2021,7.297297297297297,18.75,15.416666666666666,0.072972973,0.008108108
8778734,CH Ms,3079677,SA:Right-hand bat:Right-arm fast-medium:,0,0,2,50,0,24,12.5,0,5,6,2,0,0,29-09-2021,7.887417218543046,20.894736842105264,15.894736842105264,0.046357615894039736,0
8778734,Kk Ti,7860439,IND:Right-hand bat:Right-arm fast:,0,0,2,23,0,12,11.5,0,3,3,0,2,0,29-09-2021,8.416666666666666,25.25,18,0.083333333,0.013888888888888888
8778734,MK Lr,5972868,IND:Left-hand bat:Slow left-arm orthodox:,0,0,2,13,0,12,6.5,0,3,1,0,1,0,29-09-2021,6.8,34,30,0,0
8778734,Mr Rn,2316327,BAN:Left-hand bat:Left-arm fast-medium:,0,0,2,20,2,18,6.67,0,8,2,0,0,0,29-09-2021,6.7965738758029985,18.24137931034483,16.103448275862068,0.03640257,0.006423983
8778734,R Pg,7556051,IND:Right-hand bat:Legbreak:,0,0,2,4,0,1,24,0,0,1,0,0,0,29-09-2021,8.32,34.666666666666664,25,0.013333333333333334,0
8778734,R Ta,2966879,IND:Left-hand bat:Legbreak:,0,0,2,23,0,18,7.67,0,4,3,0,0,0,29-09-2021,8.244444444444444,61.833333333333336,45,0.014814814814814815,0
8778650,DJ Bo,360086,WI:Right-hand bat:Right-arm medium:,0,0,1,17,2,24,4.25,0,10,0,0,3,0,30-09-2021,7.603238866396762,17.885714285714286,14.114285714285714,0.087044534,0.002024291
8778650,DL Cr,3130840,IND:Right-hand bat:Right-arm medium:,0,0,1,32,0,24,8,0,9,2,2,0,0,30-09-2021,7.702970297029703,24.3125,18.9375,0.0330033,0
8778650,JR Hd,2018001,AUS:Left-hand bat:Right-arm fast-medium:,0,0,1,24,3,24,6,0,13,1,2,0,0,30-09-2021,7.2421875,20.6,17.066666666666666,0.0234375,0.015625
8778650,MM Ai,62432,ENG:Left-hand bat:Right-arm offbreak:,0,0,1,5,0,6,5,0,2,0,0,0,0,30-09-2021,7.345195729537366,22.933333333333334,18.733333333333334,0.010676156583629894,0.003558719
8778650,RA Ja,1642738,IND:Left-hand bat:Slow left-arm orthodox:,0,0,1,14,1,18,4.67,0,5,0,0,0,0,30-09-2021,6.848484848484849,32.285714285714285,28.285714285714285,0.010101010101010102,0.010101010101010102
8778650,SN Tr,3326980,IND:Right-hand bat:Right-arm medium:,0,0,1,37,1,24,9.25,0,7,4,0,1,1,30-09-2021,9.299093655589123,28.5,18.38888888888889,0.072507553,0
8778650,Ak Sa,7491294,IND:Left-hand bat:Slow left-arm orthodox:,0,0,2,9,0,12,4.5,0,6,1,0,0,0,30-09-2021,6.166666666666667,18.5,18,0.027777777777777776,0
8778650,B Kr,2282125,IND:Right-hand bat:Right-arm medium:,0,0,2,34,0,24,8.5,0,12,1,3,2,0,30-09-2021,7.114503816793893,25.88888888888889,21.833333333333332,0.040712468,0
8778650,JO Hr,2740408,WI:Right-hand bat:Right-arm medium-fast:,0,0,2,27,3,24,6.75,0,9,3,0,0,0,30-09-2021,7.712296983758701,27.7,21.55,0.044083527,0.004640371
8778650,Rd Kn,5554254,AFG:Right-hand bat:Legbreak googly:,0,0,2,27,1,24,6.75,0,12,3,1,1,0,30-09-2021,6.558312655086848,17.274509803921568,15.803921568627452,0.026054590570719603,0
8778650,S Kl,2282132,IND:Right-hand bat:Right-arm medium:,0,0,2,24,0,16,9,0,8,2,2,0,0,30-09-2021,7.211538461538462,14.705882352941176,12.235294117647058,0.004807692,0.004807692
8778650,Sp Sa,3068547,IND:Right-hand bat:Right-arm medium:,0,0,2,18,0,18,6,0,7,1,0,0,0,30-09-2021,7.549090909090909,38.44444444444444,30.555555555555557,0.021818182,0.003636364
8778727,Ap Sh,7881845,IND:Left-hand bat:Left-arm medium-fast:,0,0,1,32,3,24,8,0,10,2,1,2,0,01-10-2021,7.203488372093023,17.956521739130434,14.956521739130435,0.043604651,0
8778727,FA An,4690104,WI:Right-hand bat:Slow left-arm orthodox:,0,0,1,38,0,24,9.5,0,5,3,2,0,0,01-10-2021,7.5476190476190474,30.19047619047619,24,0.015873015873015872,0
8778727,Md Si,3373285,IND:Right-hand bat:Right-arm fast:,0,0,1,23,1,24,5.75,0,10,2,0,1,0,01-10-2021,7.647540983606558,22.214285714285715,17.428571428571427,0.012295081967213115,0.008196721
8778727,NT Es,5788418,AUS:Right-hand bat:Right-arm fast-medium:,0,0,1,46,0,24,11.5,0,4,6,1,1,0,01-10-2021,7.434782608695652,18,14.526315789473685,0.032608696,0.003623188
8778727,Ri Bi,8228100,IND:Right-hand bat:Legbreak googly:,0,0,1,22,2,24,5.5,0,9,2,0,0,0,01-10-2021,5.909090909090909,17.333333333333332,17.6,0.022727272727272728,0
8778727,CV Vn,7758638,IND:Right-hand bat:Legbreak googly:,0,0,2,24,2,24,6,0,8,1,1,0,0,01-10-2021,6.504504504504505,27.76923076923077,25.615384615384617,0.018018018018018018,0.003003003
8778727,N Ra,4231702,IND:Left-hand bat:Right-arm medium:,0,0,2,7,0,6,7,0,1,0,0,0,0,01-10-2021,5.3999999999999995,22.5,25,0,0
8778727,SP Ne,1613919,WI:Left-hand bat:Right-arm offbreak:,0,0,2,34,1,24,8.5,0,5,0,2,2,0,01-10-2021,5.966542750929368,20.576923076923077,20.692307692307693,0.020446096654275093,0.003717472
8778727,Sm Mi,7558949,IND:Right-hand bat:Right-arm fast-medium:,0,0,2,31,1,24,7.75,0,12,4,1,0,0,01-10-2021,8,76,57,0.087719298,0
8778727,TG Se,1626561,NZ:Right-hand bat:Right-arm medium-fast:,0,0,2,40,0,24,10,0,5,3,2,1,0,01-10-2021,7.9375,18.142857142857142,13.714285714285714,0.045138889,0.003472222
8778727,VR Ir,5959834,IND:Left-hand bat:Right-arm medium:,0,0,2,30,1,15,12,0,2,0,3,0,1,01-10-2021,8.142857142857142,28.5,21,0.047619047619047616,0
8778636,Ah Sh,8228219,IND:Right-hand bat:Left-arm medium-fast:,0,0,1,39,0,24,9.75,0,7,5,1,0,0,02-10-2021,0,0,0,0,0
8778636,C Sa,7922291,IND:Left-hand bat:Left-arm medium-fast:,0,0,1,31,1,24,7.75,0,10,4,0,2,0,02-10-2021,7.237113402061855,19.5,16.166666666666668,0.072164948,0.007731959
8778636,GD Ps,5764576,NZ:Right-hand bat:Right-arm offbreak:,0,0,1,3,0,6,3,0,3,0,0,0,0,02-10-2021,8.420168067226891,41.75,29.75,0.042016807,0
8778636,M Me,7570107,IND:Right-hand bat:Legbreak:,0,0,1,26,0,18,8.67,0,4,2,1,0,0,02-10-2021,5.668965517241379,27.4,29,0.006896552,0
8778636,Mr Rn,2316327,BAN:Left-hand bat:Left-arm fast-medium:,0,0,1,51,0,24,12.75,0,4,3,4,1,0,02-10-2021,6.791752577319588,17.70967741935484,15.64516129032258,0.035051546,0.006185567
8778636,R Ta,2966879,IND:Left-hand bat:Legbreak:,0,0,1,39,3,24,9.75,0,5,2,2,2,0,02-10-2021,8.208333333333334,65.66666666666667,48,0.013888888888888888,0
8778636,JR Hd,2018001,AUS:Left-hand bat:Right-arm fast-medium:,0,0,2,54,0,24,13.5,0,8,7,3,0,0,02-10-2021,7.135714285714286,18.5,15.555555555555555,0.021428571,0.014285714285714285
8778636,KM Af,7581223,IND:Right-hand bat:Right-arm medium:,0,0,2,18,1,13,8.31,0,2,1,0,0,1,02-10-2021,9.384615384615385,40.666666666666664,26,0.025641026,0
8778636,MM Ai,62432,ENG:Left-hand bat:Right-arm offbreak:,0,0,2,23,0,14,9.86,0,4,1,2,0,0,02-10-2021,7.296167247,23.266666666666666,19.133333333333333,0.010452961672473868,0.003484321
8778636,RA Ja,1642738,IND:Left-hand bat:Slow left-arm orthodox:,0,0,2,9,0,6,9,0,3,0,1,0,0,02-10-2021,6.666666666666667,30,27,0.009259259,0.009259259
8778636,SM Cn,4640824,ENG:Left-hand bat:Left-arm medium-fast:,0,0,2,55,0,24,13.75,0,4,5,3,2,1,02-10-2021,8.347826086956522,21.333333333333332,15.333333333333334,0.046195652,0.010869565217391304
8778636,SN Tr,3326980,IND:Right-hand bat:Right-arm medium:,0,0,2,30,2,24,7.5,0,11,3,1,2,0,02-10-2021,9.295774647887324,28.94736842105263,18.68421052631579,0.070422535,0.002816901
8778797,A Ne,3373866,SA:Right-hand bat:Right-arm fast:,0,0,1,19,1,24,4.75,1,15,3,0,0,0,02-10-2021,5.821192052980132,18.3125,18.875,0.026490066225165563,0
8778797,AR Pl,3882850,IND:Left-hand bat:Slow left-arm orthodox:,0,0,1,21,3,24,5.25,0,8,1,0,1,0,02-10-2021,5.904761904761905,22.545454545454547,22.90909090909091,0.011904761904761904,0.003968254
8778797,Ah Kn,4859490,IND:Right-hand bat:Right-arm fast-medium:,0,0,1,15,3,24,3.75,0,16,2,0,1,0,02-10-2021,7.280701754385965,14.310344827586206,11.793103448275861,0.029239766081871343,0.00877193
8778797,K Ra,3851518,SA:Left-hand bat:Right-arm fast:,0,0,1,33,0,24,8.25,0,9,1,2,1,1,02-10-2021,8.192771084,23.448275862068964,17.17241379310345,0.026104418,0.008032129
8778797,R An,184960,IND:Right-hand bat:Right-arm offbreak:,0,0,1,41,1,24,10.25,0,6,2,3,2,0,02-10-2021,7.2,62,51.666666666666664,0.019354839,0.006451613
8778797,J Yv,3133122,IND:Right-hand bat:Right-arm offbreak:,0,0,2,31,1,24,7.75,0,9,2,1,1,0,02-10-2021,6.59375,26.375,24,0.03125,0
8778797,JJ Bh,4377694,IND:Right-hand bat:Right-arm fast:,0,0,2,29,1,24,7.25,0,10,3,1,0,0,02-10-2021,7.627906976744186,20.5,16.125,0.034883721,0.015503875968992248
8778797,KA Pd,1613926,WI:Right-hand bat:Right-arm medium:,0,0,2,9,0,6,9,0,2,1,0,2,0,02-10-2021,8.463576158940397,30.428571428571427,21.571428571428573,0.086092715,0.006622517
8778797,KH Pa,3299407,IND:Left-hand bat:Slow left-arm orthodox:,0,0,2,18,1,13,8.31,0,5,0,2,0,0,02-10-2021,7.431818181818182,36.333333333333336,29.333333333333332,0.049242424,0.003787879
8778797,NM Ce,1829491,AUS:Right-hand bat:Right-arm fast:,0,0,2,19,1,24,4.75,0,12,2,0,0,0,02-10-2021,8.95,35.8,24,0.025,0.008333333
8778797,TA Bt,1945397,NZ:Right-hand bat:Left-arm fast-medium:,0,0,2,24,1,24,6,0,7,1,0,1,0,02-10-2021,7.913439635535307,26.318181818181817,19.954545454545453,0.027334852,0.002277904
8778643,AK Mm,4203499,SA:Right-hand bat:Right-arm offbreak:,0,0,1,5,0,6,5,0,4,1,0,0,0,03-10-2021,7.0625,22.6,19.2,0.041666666666666664,0
