match id,team1,team1_id,team1_roster_ids,team2,team2_id,team2_roster_ids,winner_id,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate,ratio_average_fours_per_ball,ratio_average_sixes_per_ball,ratio_average_economy,ratio_bowling_average,ratio_bowling_strike_rate,ratio_average_wides_per_ball,ratio_average_noballs_per_ball,ratio_team_strike_rate,ratio_team_wicket_rate
9085355,Mx,8700,4421689.0:4489722.0:7752989.0:150093.0:7671166.0:7672874.0:5509524.0:8333989.0:3590362.0:6341530.0:1907352.0,St,9701,7694581.0:6139370.0:2231928.0:3239102.0:6320362.0:2535420.0:5288226.0:334963.0:3252395.0:2850868.0:55299.0,9701,St,field,Ls Ln,London,01-07-2022,day/night match,Vy Bt,2022,83,0.625,0.512195122,165.8,0,146.3,0.944421225,0.950256749,0.859265602,0.642542407,0.962863791,1.045590446,1.075783023,0.822007271,0.79656401,0.922918358,1.022485207
9076997,Mr Gp Da,40452,6930580.0:393371.0:391621.0:392188.0:393091.0:2820957.0:5736016.0:6399210.0:2018148.0:2104346.0:6819238.0,Fe Bl,47529,3849663.0:363173.0:4403419.0:393014.0:6930230.0:360086.0:393182.0:2875368.0:6818776.0:6149268.0:6529354.0,47529,Mr Gp Da,bat,Se Ba Nl Sm Mr,Dhaka,11-02-2022,night match,Bh Pr Le,2021/22,14188,1.2,0.405940594,160.4,100,127.0333333,0.976665,0.792513485,0.732581515,0.399041831,1.05431695,1.913053678,1.861860314,0.712452399,0.751990709,1.178476922,0.781975027
9587136,Ga An Ws,36084,8127230.0:5744850.0:4069666.0:7960847.0:4690188.0:2294823.0:4739552.0:8464329.0:4690328.0:9498810.0:284339.0,To Kt Rs,36126,2209115.0:5940374.0:4230127.0:1613926.0:1934099.0:5744752.0:3715697.0:360086.0:8069011.0:6489846.0:7759443.0,36126,To Kt Rs,field,Pe Sm Ga,Providence,20-09-2023,night match,Cn Pr Le,2023,13915,1.4,1,163.9333333,75,153.9166667,1.371647282,1.24954019,1.311988076,1.274066764,0.973336349,0.870295395,0.851838499,0.822163393,1.073589541,1.041699448,0.973522149
8887801,Ht Hs,33928,5843200.0:4223883.0:1611364.0:2161599.0:6249256.0:2340372.0:5367676.0:8497866.0:4393402.0:6732004.0:6722540.0:8514463.0,Sy Tr,33963,7572123.0:1749075.0:6718802.0:5788320.0:7534652.0:1612610.0:7886864.0:5497274.0:3497633.0:8193310.0:8106713.0,33928,Ht Hs,bat,Ds Sm Me,Melbourne,13-01-2022,day/night match,Bg Bh Le,2021/22,8252,1.6,1,168,50,161.75,0.992901401,1.213190219,1.080342862,1.431360413,1.088284563,1.110624243,1.217274536,0.454390947,0.634975133,0.916075415,1.074886179
9684667,Di,12046,8228205.0:7861524.0:9047499.0:8058903.0:5636658.0:1657466.0:6511336.0:4901182.0:9188528.0:9455557.0:9099180.0:8227974.0,Tl Nu,15301,9245319.0:7341942.0:8059029.0:3339160.0:3339510.0:5038018.0:5038046.0:7341900.0:7341186.0:7758638.0:8145878.0:5618038.0,12046,Tl Nu,field,Au Ct Ay Dn,Dehra Dun,23-10-2023,day/night match,Sd Mq Ai Ty,2023/24,22350,0.363636364,0.603960396,158.5384615,0,135.375,1.004149657,1.062398241,1.254553452,0.649122237,0.920327516,0.889031538,0.748034427,0.482985405,3.12176017,1.022647536,1.336492178
9330789,Ba,11283,9373356.0:7857520.0:4232164.0:232000.0:3299407.0:8725723.0:7883504.0:4566540.0:7878989.0:2526390.0:8725730.0:4017523.0,Gt,12473,7921003.0:2380447.0:9011596.0:7491406.0:3473546.0:8410653.0:8118095.0:230775.0:9104045.0:3696398.0:7953504.0:5150928.0,12473,Ba,bat,Hr Ct Sm Ie,Indore,14-10-2022,day/night match,Sd Mq Ai Ty,2022/23,7398,4,0.672131148,139,100,157.25,0.564064289,0.66536061,0.840080003,0.495788543,0.86878691,1.497944314,1.456499356,0.604382998,0,0.967207598,0.836909825
9098844,Bh,188,3849663.0:6930580.0:3758565.0:393014.0:392216.0:392188.0:6551978.0:5831622.0:2436356.0:6930286.0:2316327.0,An,293,5554212.0:6818622.0:4980926.0:5736100.0:3668356.0:5554282.0:181404.0:4433547.0:5736016.0:5554254.0:6819238.0,293,Bh,bat,Se Ba Nl Sm Mr,Dhaka,05-03-2022,day/night match,An tr of Bh,2021/22,14188,1.428571429,1,122.9333333,100,140.9,0.980431156,1.200001977,1.159928988,1.023113354,1.292447807,1.405325288,1.394751625,1.581761019,0.794348432,0.861992441,1.181316734
9331335,Pb,14454,7491224.0:7491294.0:8127181.0:7925546.0:7556303.0:2789555.0:5958840.0:8180500.0:7570107.0:2282132.0:3691057.0:8463895.0,Ha,12669,4397532.0:9110870.0:5716206.0:9047513.0:9047555.0:9113285.0:2966879.0:8118151.0:3133122.0:8228009.0:217762.0:3759846.0,14454,Ha,field,En Gs Ka,Kolkata,30-10-2022,day match,Sd Mq Ai Ty,2022/23,2057,6,1,144.8333333,0,158.3181818,1.273243651,1.025610675,1.067942118,1.27509917,1.003498302,1.09529642,1.079049683,2.287953648,0.180786978,1.050197368,0.786684746
9085187,Ex,7258,3200973.0:6065548.0:5406064.0:5436878.0:6364588.0:5788320.0:3030733.0:1499868.0:4460154.0:7688848.0:5404440.0,St,9701,7694581.0:6139370.0:2231928.0:3239102.0:6320362.0:2535420.0:5288226.0:334963.0:7664943.0:55299.0:74367.0,9701,St,field,Cy Gd Cd,Chelmsford,19-06-2022,day match,Vy Bt,2022,2239,0.529411765,1.327868852,161.6,66.67,147.65,0.904267114,1.007735355,0.979528749,1.002763035,0.8186173,0.950598994,0.976064581,0.630257207,0.307945318,0.9611682,1.187449986
9051104,Id Ud,40578,2124002.0:1749075.0:1626526.0:6460614.0:3459623.0:7960847.0:4767832.0:8522422.0:8298779.0:4769148.0:3734940.0,Ki Ks,40564,1594347.0:2437021.0:4534508.0:2082499.0:1594319.0:2535420.0:181404.0:2022957.0:7534771.0:3003867.0:4880966.0,40578,Id Ud,bat,Nl Sm Ki,Karachi,06-02-2022,night match,Pn Sr Le,2021/22,3422,0.75,1,169.9285714,100,172.2666667,1.149174447,1.269241101,1.259479238,1.321017334,0.929547828,0.95092099,1.011927749,1.284048884,0.543265974,1.067422679,1.116609522
9271730,Ky Fs,47480,7200598.0:363047.0:5490624.0:6710850.0:3200756.0:3668356.0:5490666.0:4690104.0:4365878.0:2296195.0:8136659.0,Ja Ks,47501,6818622.0:5490596.0:3260564.0:4403545.0:298612.0:1634611.0:8067002.0:3162487.0:8072056.0:5551062.0:7759443.0,47480,Ky Fs,bat,Pe Il Ct Sm,Kandy,14-12-2022,day match,La Pr Le,2022/23,17534,0.909090909,1.327868852,154.3076923,33.33,163.6666667,1.190406968,0.991424259,0.874648216,1.241735062,1.008919507,1.03396481,0.874869504,0.925157528,0.494997497,0.917404004,0.82999606
9051048,Ki Ks,40564,1594347.0:2437021.0:181404.0:4003390.0:3041016.0:2535420.0:4534508.0:1594319.0:3003867.0:7534771.0:8115610.0,Le Qs,40606,6460600.0:3585350.0:4365465.0:290051.0:130437.0:1547993.0:2720759.0:5554254.0:7507303.0:8131255.0:8907338.0,40606,Le Qs,field,Nl Sm Ki,Karachi,30-01-2022,night match,Pn Sr Le,2021/22,3422,2.6,1.952380952,163.3846154,50,169.4666667,1.147939637,0.869400837,0.737437886,0.908865607,1.082150602,1.157949055,0.918638757,0.988579258,1.850213469,1.044199229,0.839112132
9407782,Jg Sr Ks,48922,313809.0:1884973.0:1611364.0:4888218.0:4170186.0:4739552.0:4159644.0:4172083.0:3851770.0:6799456.0:7968225.0,Ss En Ce,48943,3200973.0:2604825.0:8786749.0:1963443.0:4203499.0:4171859.0:4874820.0:3162487.0:4174932.0:334963.0:2658445.0,48922,Jg Sr Ks,bat,Te Ws Sm Jg,Johannesburg,05-02-2023,day match,S0,2022/23,3569,0.666666667,1,138.7142857,100,168.5,0.920084984,0.900538587,0.831556812,0.969655941,0.913923523,0.839538826,0.947461375,1.294917292,0.677266224,0.852306046,1.105454545
9272542,Me Rs,33942,1585457.0:2336473.0:2340372.0:37351.0:1635773.0:7534687.0:7537067.0:3715697.0:4393402.0:1905847.0:6818776.0,Ph Ss,33935,313809.0:1762060.0:3507090.0:4635658.0:3501889.0:7869994.0:5459516.0:5419574.0:3216569.0:1907352.0:8339701.0,33935,Me Rs,bat,Ds Sm Me,Melbourne,01-01-2023,day/night match,Bg Bh Le,2022/23,8252,0.923076923,0.50617284,158.1333333,0,158.7142857,1.052404234,1.012674577,0.940100733,1.11640966,0.781466794,0.606088785,0.67637257,0.534068769,0.582014762,0.874262098,1.472714455
9377339,Pn,62,2263736.0:2437021.0:8438926.0:8127230.0:3364234.0:1594319.0:4767832.0:6460614.0:7507303.0:8131255.0:8986193.0,Nw Zd,48,2721627.0:2659243.0:3834256.0:2672214.0:3069954.0:2486896.0:6718382.0:3156033.0:5984376.0:3913475.0:6739830.0,48,Nw Zd,field,Ri Ct Sm,Rawalpindi,24-04-2023,night match,Nw Zd tr of Pn,2023,7020,1.352941176,1,153.9333333,60,200.2857143,1.111692198,1.033944312,1.149470124,1.203223929,0.828444966,0.909025123,0.956179337,0.715723891,1.292180392,0.981202338,1.001058273
8950780,Ia,55,7422673.0:5043310.0:4497646.0:238727.0:3125562.0:5959834.0:3326980.0:3130840.0:2733380.0:8228100.0:4859490.0,Wt Is,41,2436405.0:4069666.0:4230127.0:5742470.0:1613926.0:2740408.0:2742837.0:4739552.0:4690104.0:6347256.0:3102854.0,55,Wt Is,field,En Gs Ka,Kolkata,20-02-2022,night match,Wt Is tr of Ia,2021/22,2057,1.909090909,2.463414634,153,0,150.2222222,0.902618446,0.919512144,1.551965398,0.430090012,0.934020208,0.740648125,0.789970116,0.554498907,3.023588199,1.044137248,0.798015802
9290917,Ia,55,2954769.0:238727.0:1776627.0:3125562.0:6521080.0:210328.0:1642738.0:2282125.0:4859490.0:7881845.0:3011735.0,Hg Kg,146,2454416.0:1637341.0:3775141.0:2810772.0:2810793.0:2704127.0:3218277.0:7482894.0:280587.0:8174466.0:4434009.0,55,Hg Kg,field,Di Il Ct Sm,Dubai,31-08-2022,night match,Ia tr of Ud Ab Es,2022,17086,4.5,1.196078431,175.2,0,134.9333333,2.048897188,2.045194176,3.242547231,5.200317768,0.847148676,2.079699885,1.667186156,0.674840165,1.414587351,1.283277151,1.167364517
9084655,Bm Bs,10366,2124002.0:8364726.0:3612286.0:3890963.0:3681957.0:8044112.0:3200756.0:7184666.0:2170762.0:2855138.0:3245689.0,De,6698,1637320.0:2433640.0:7295028.0:4170186.0:325814.0:6718788.0:8146998.0:3991700.0:4613580.0:7288490.0:6005866.0,10366,Bm Bs,bat,Cy Gd Dy,Derby,27-05-2022,night match,Vy Bt,2022,769,0.785714286,1.487804878,171.3333333,50,162.4,1.255651807,1.234541187,1.288261285,1.746460806,1.104800845,1.261205644,1.266443896,0.756042205,0.271486671,1.009121391,1.082408111
9516569,Di Cs,30421,1539236.0:4685568.0:1907163.0:4497688.0:2034423.0:8779896.0:3882850.0:8410653.0:3373866.0:3914658.0:1657466.0:6487970.0,Ss Hd,36014,6381962.0:2789079.0:3127354.0:7491294.0:4203499.0:3057312.0:5038018.0:4874820.0:7570107.0:2282125.0:8725709.0:5618038.0,30421,Di Cs,bat,Rv Gi Il Sm Ul Hd,Hyderabad,24-04-2023,night match,In Pr Le,2023,13880,0.8125,1,174.8666667,100,185.75,1.246975988,1.058569482,1.100520644,0.922627246,0.894507894,0.598535243,0.619026343,1.116411731,0.717433915,1.042994815,0.901620349
9085215,Ne,8917,6374878.0:2286472.0:2158869.0:4645304.0:2858904.0:2486896.0:3636821.0:3648203.0:164604.0:2082387.0:8040136.0,De,6698,1637320.0:2433640.0:8146998.0:325814.0:4170186.0:6718788.0:2872225.0:3991700.0:4613580.0:7288490.0:6005866.0,8917,De,field,Cy Gd Dy,Derby,21-06-2022,night match,Vy Bt,2022,769,1.454545455,1,174.4,50,165.5833333,0.922601783,0.972955892,0.985653703,1.110709769,1.299281097,0.855363086,0.830426136,1.061658213,1.438559433,0.930025332,1.064769976
9292569,Sh Aa,34,2654014.0:2604825.0:2231928.0:4171859.0:2252452.0:4203499.0:2294823.0:1858961.0:1874081.0:3851518.0:3794174.0,Ia,55,238727.0:6521080.0:4497646.0:210328.0:3125562.0:3882850.0:2733380.0:184960.0:3130840.0:2632825.0:6586824.0,34,Ia,field,Hr Ct Sm Ie,Indore,04-10-2022,night match,Sh Aa tr of Ia,2022/23,7398,1.272727273,0.75308642,167.7333333,20,162,0.990801549,0.902951845,0.856462463,0.724956071,0.868553841,1.071890905,1.027696482,0.944207648,0.73024168,0.945727259,1.156640625
9272738,Ph Ss,33935,4421689.0:3507090.0:7869994.0:4635658.0:3501889.0:5459516.0:8473429.0:3216569.0:2538983.0:1907352.0:8339701.0:4472397.0,Me Rs,33942,46794.0:1585457.0:5406540.0:37351.0:5436878.0:7537067.0:6842170.0:1635773.0:4393402.0:8441880.0:5459572.0,33935,Me Rs,field,Ph Sm,Perth,22-01-2023,night match,Bg Bh Le,2022/23,23841,0.6,1,157.1333333,100,142.8666667,0.787289301,0.881927621,0.924474191,0.631377033,1.26573516,1.294266766,1.272733002,1.719012912,0.881149545,1.133666081,0.672773655
9331216,Ur Ph,15497,8725639.0:7912113.0:7491273.0:5061748.0:8228436.0:3502533.0:8451085.0:7491371.0:7558949.0:3914658.0:7860439.0:8118053.0,Pb,14454,7491224.0:7491294.0:8127181.0:2789555.0:5958840.0:7925546.0:7556303.0:8180500.0:7570107.0:2282132.0:3691057.0,14454,Ur Ph,bat,Si Mh Sm Jr,Jaipur,22-10-2022,day match,Sd Mq Ai Ty,2022/23,4661,0.857142857,1.487804878,135.2857143,0,125.8571429,0.934364321,0.795584585,0.764735133,0.764218214,0.849405131,0.650409714,0.654749329,1.126182224,21.00909559,0.833568348,1.319128788
9128356,Rl Cs Be,30393,313809.0:7861524.0:1776627.0:210328.0:6401800.0:2157770.0:8117990.0:5490666.0:2733380.0:6586824.0:8238726.0,Pb Ks,30407,2789079.0:197658.0:2398346.0:2827327.0:9047527.0:5038046.0:5744850.0:8180500.0:7881845.0:3068547.0:7453697.0,30407,Pb Ks,field,Dr DY Pl Ss Ay Mi,Mumbai,27-03-2022,night match,In Pr Le,2022,16540,1,1,159.9333333,50,,0.838301683,1.067196706,1.033213306,1.186500549,1.005587898,0.895601333,0.89669402,0.759257838,6.921790228,0.986778854,0.960953473
9516807,Lw Sr Gs,48334,8725639.0:2654014.0:6698110.0:2275097.0:3299407.0:8058903.0:4230127.0:2970652.0:8228100.0:5554142.0:7924048.0:7491385.0,Ka Kt Rs,30400,2089079.0:5959834.0:4231702.0:6818622.0:5061748.0:1934099.0:3326980.0:1613919.0:8465057.0:7758638.0:9455557.0:9188528.0,48334,Ka Kt Rs,field,En Gs Ka,Kolkata,20-05-2023,night match,In Pr Le,2023,2057,1.142857143,0.672131148,186.4,100,175.5,0.99896883,0.991720329,0.994000832,0.835398094,1.103312675,0.901115481,0.864850302,1.044109158,0.604794823,1.070951033,0.81166619
9377318,Pn,62,2263736.0:2437021.0:3585350.0:8127230.0:1594319.0:3364234.0:6460614.0:4767832.0:7507303.0:8131255.0:8907338.0,Nw Zd,48,2721627.0:2659243.0:3834256.0:3069954.0:2672214.0:2486896.0:6718382.0:3682160.0:6739830.0:3546297.0:7878765.0,62,Pn,bat,Gi Sm Le,Lahore,15-04-2023,night match,Nw Zd tr of Pn,2023,3828,1.315789474,1.975609756,154.1333333,75,162.5,0.888646906,0.936848619,1.038730594,1.019529219,0.848851785,0.866994416,0.887601873,0.642102969,1.105323251,0.981810118,0.984019312
9084613,Mx,8700,4421689.0:4489722.0:7752989.0:4489708.0:7671166.0:150093.0:7672874.0:5509524.0:2593758.0:6341530.0:7783901.0,He,7727,4223883.0:3935980.0:2076192.0:5241564.0:1482998.0:2020332.0:3162487.0:5788418.0:2173688.0:4626236.0:5652758.0,8700,He,field,Te Re Bl Sn,Southampton,27-05-2022,night match,Vy Bt,2022,8301,1.25,0.50617284,175.9230769,100,152,1.219409548,1.051251749,1.235349391,0.94916585,0.894585912,1.318221901,1.207825752,1.144016887,6.361002898,0.984455374,1.001635522
9330705,Hd Ia,12718,5549088.0:8512944.0:8191868.0:8488864.0:7555652.0:8410611.0:7560069.0:4232325.0:8764363.0:8512951.0:9373342.0:9009405.0,Ga,12389,5785492.0:5150858.0:8422987.0:2956407.0:3509428.0:4944400.0:7586970.0:5699700.0:8041445.0:2034479.0:5062462.0:6685734.0,12718,Ga,field,Si Mh Sm Jr,Jaipur,14-10-2022,day/night match,Sd Mq Ai Ty,2022/23,4661,0,1.975609756,151.6666667,0,175,2.769726248,1.991755293,1.343043439,6.190476211,0.682598361,0.247241966,0.207400895,0.515276628,0,1.068010381,0.995404412
9717518,Bh,188,3056752.0:2104332.0:4403419.0:6930230.0:6551978.0:8127321.0:5831622.0:7976674.0:6930286.0:6528668.0:2316327.0,Nw Zd,48,6718326.0:4381761.0:2672214.0:5764576.0:3069954.0:2486896.0:3519011.0:3156033.0:1626561.0:3913475.0:6718396.0,48,Nw Zd,field,By Ol Mt Mi,Mount Maunganui,31-12-2023,day match,Bh tr of Nw Zd,2023/24,17681,0.866666667,1.655737705,153.4,40,139,0.943572068,0.919033502,0.979641472,1.009095322,0.813892938,0.773554194,0.784600941,0.562806913,0.719342646,0.856648495,1.160945258
9433535,Ge,7608,4898074.0:3220566.0:8048074.0:6988596.0:8072945.0:2667027.0:2437091.0:6341796.0:3578742.0:1707628.0:2538983.0,Kt,8056,8822715.0:2958164.0:87191.0:2083409.0:7787772.0:3620756.0:3373138.0:7687315.0:7732934.0:1905847.0:1929619.0,8056,Kt,field,Cy Gd Bl,Bristol,17-06-2023,night match,Vy Bt,2023,1245,0.4,1.952380952,158.5333333,50,164.1923077,0.833905308,0.835006658,0.799323198,0.575332816,1.074479077,2.229793555,1.940491424,0.901176106,1.249892337,1.000946833,1.073096568
9692451,Id,216,2123974.0:2124002.0:6496412.0:6729862.0:4171460.0:2436251.0:3685100.0:2436426.0:2550414.0:6496482.0:6496426.0,Ia,55,8058959.0:7422673.0:8191868.0:2981614.0:5061748.0:5001170.0:5038018.0:7881845.0:4377694.0:8228100.0:6420126.0,55,Ia,field,Me Dn,Dublin,18-08-2023,day match,Ia tr of Id,2023,6831,0.285714286,1,162.5333333,0,160.3333333,0.856491582,1.038715817,0.988600877,0.907409701,1.002505429,1.153328537,1.236993492,1.217109335,0.479536618,0.89599776,1.263358569
9489451,Tt Rs,46731,2125696.0:1749075.0:3294444.0:3890963.0:1626526.0:2535420.0:5788320.0:4012203.0:4420828.0:3913475.0:5404440.0,Ol Is,46759,2089079.0:6282856.0:8822715.0:4640824.0:2083409.0:2486896.0:3851658.0:5231218.0:2656541.0:7866039.0:7276380.0,46759,Tt Rs,bat,Kn Ol Ln,London,21-08-2023,night match,Te Hd Ms Cn,2023,328,1.076923077,1,148,0,160.5333333,1.337617294,1.108325527,0.917761993,1.278207727,0.896197965,0.973863353,0.951760644,0.779013724,0.886912539,0.990169688,0.873463115
9272549,Be Ht,33921,1626526.0:8561342.0:7870043.0:2083409.0:3114803.0:4967738.0:2020332.0:2633196.0:3890984.0:5419546.0:4132295.0,Sy Ss,33956,7869987.0:2076192.0:4002340.0:41740.0:3063696.0:34061.0:8146998.0:4756982.0:2790675.0:1506077.0:7535324.0,33921,Be Ht,bat,Be Ct Gd Wa Be,Brisbane,01-01-2023,night match,Bg Bh Le,2022/23,1476,0.285714286,0.344262295,159.2666667,25,162.6363636,0.716194551,0.929439397,0.960313345,0.823613763,0.853461242,0.763436151,0.728503425,0.787910371,0.283019407,0.946952204,1.152666815
9539718,Pn,62,8127230.0:8438926.0:6460600.0:5769126.0:7960847.0:1594319.0:6460614.0:4767832.0:8106629.0:8907338.0:8986193.0,An,293,6818622.0:6450576.0:2464349.0:181404.0:5554282.0:3668356.0:5736016.0:5554254.0:6818776.0:6819238.0:5554142.0,293,Pn,bat,Sh Ct Sm,Sharjah,24-03-2023,night match,An tr of Ud Ab Es Mr 23,2022/23,5949,2.8,3.857142857,156.7333333,100,139.4666667,0.877720343,1.009874011,1.12159635,1.120933576,0.87960059,0.799923605,0.780793144,1.189255905,2.400636586,1.063544199,0.975628743
9516779,Di Cs,30421,1539236.0:7491189.0:2231928.0:4685568.0:3882850.0:8779896.0:9047499.0:3914658.0:3373866.0:1657466.0:6598528.0:6487970.0,Pb Ks,30407,8127181.0:197658.0:7881719.0:2827327.0:5053082.0:5038046.0:4640824.0:8180500.0:7453697.0:3851518.0:7881845.0:5788418.0,30421,Pb Ks,field,Hl Ph Ct An Sm Da,Dharamsala,17-05-2023,night match,In Pr Le,2023,13453,2.6,1,175.0666667,80,165.75,1.456983651,0.978122349,1.043534982,0.678806988,0.872054788,0.782944868,0.801262786,1.094767034,0.494881072,0.997750356,0.86902712
8887780,Ht Hs,33928,5843200.0:4223883.0:2340372.0:6381962.0:2161599.0:6249256.0:5367676.0:8497866.0:4393402.0:6732004.0:6722540.0,Sy Tr,33963,7572123.0:1749075.0:6718802.0:5788320.0:7534652.0:1612610.0:7886864.0:5497274.0:3497633.0:8193310.0:8106713.0,33963,Ht Hs,bat,Me Ct Gd,Melbourne,10-01-2022,day match,Bg Bh Le,2021/22,440,1.8,1,168,50,158.7777778,1.039901356,1.133278002,1.132539827,0.915855222,0.969903092,0.919375001,0.959274377,0.687631605,0.677064256,0.916075415,1.074886179
9220070,Bh,188,3758565.0:2662491.0:393014.0:6551978.0:392188.0:2875368.0:3850944.0:5831622.0:6930286.0:2316327.0:2436356.0,Wt Is,41,4690258.0:2436405.0:1613898.0:5744850.0:4230127.0:5742470.0:3715697.0:4739552.0:6347256.0:6347494.0:3102854.0,41,Bh,bat,Pe Sm Ga,Providence,07-07-2022,day match,Bh tr of Wt Is,2022,13915,0.538461539,0.344262295,131.8,0,153.5,0.738775198,0.808716997,1.122730659,0.463872911,0.857264335,1.632267243,1.774142761,0.287870272,0.424272811,0.843260828,1.128174091
9407733,Pa Cs,48929,4403531.0:6282856.0:2231928.0:3406717.0:3747764.0:4172972.0:2486896.0:1858961.0:4888414.0:1711492.0:3373866.0,MI Ce Tn,48733,7494668.0:4239640.0:4640824.0:2364543.0:3373138.0:4898074.0:5744850.0:5554254.0:4175107.0:4688998.0:3851518.0,48929,MI Ce Tn,field,Ns Ce Tn,Cape Town,23-01-2023,day/night match,S0,2022/23,1231,1.181818182,1.487804878,144.2,0,143.25,0.996042915,0.939601432,0.986504283,0.665052823,0.897864832,0.966505643,1.057084977,0.539554686,0.501741687,1.115605979,1.095368421
9076822,St Ss,45072,2662491.0:319948.0:1884672.0:74087.0:3850944.0:393770.0:3108958.0:1885337.0:3150538.0:3769555.0:3127683.0,Ca Vs,40298,2259683.0:313809.0:2615885.0:1965151.0:4731628.0:1890958.0:5554282.0:6965272.0:392888.0:6528668.0:2316327.0,40298,Ca Vs,field,Se Ba Nl Sm Mr,Dhaka,22-01-2022,day match,Bh Pr Le,2021/22,14188,0.5,1,,0,118.5,0.63427557,0.97812553,0.642393581,0.903175634,2.115620707,2.206658644,2.093295629,1.148692621,4.593572803,0,0
9051097,Mn Ss,44904,1637320.0:2263736.0:302875.0:6249256.0:5017144.0:2331475.0:1627450.0:8109779.0:284339.0:5789370.0:8427978.0,Pr Zi,40550,5554212.0:287209.0:8180570.0:298612.0:6401800.0:1612610.0:305143.0:2437077.0:8106706.0:4507208.0:5471948.0,44904,Pr Zi,field,Nl Sm Ki,Karachi,05-02-2022,night match,Pn Sr Le,2021/22,3422,1.625,1.24691358,174.3333333,66.67,168.9333333,1.673924419,1.457781936,1.863548267,1.570339116,0.993173924,1.092819104,1.071222623,1.497555407,0.509841859,0.982466997,0.972968725
9484593,Pr Zi,40550,8438926.0:2437021.0:8127230.0:3294444.0:8197902.0:5742470.0:5554100.0:305143.0:5736016.0:7913254.0:6818776.0,Ki Ks,40564,1611364.0:3200973.0:5769126.0:8395995.0:298612.0:1594319.0:1612610.0:3041016.0:2654028.0:8425696.0:2036649.0,40550,Ki Ks,field,Ri Ct Sm,Rawalpindi,01-03-2023,night match,Pn Sr Le,2022/23,7020,1,1.487804878,185.4,80,,1.149999782,0.93215566,0.993438777,1.016696074,0.993608652,1.059799298,1.043065428,1.370217376,0.49726343,1.077517296,1.034818308
9128426,Rn Rs,30428,2162782.0:8058959.0:7833195.0:2981614.0:4690188.0:7556051.0:184960.0:4901182.0:1945397.0:3011735.0:6420126.0,Rl Cs Be,30393,313809.0:7861524.0:1776627.0:2157770.0:6401800.0:8117990.0:210328.0:2733380.0:5490666.0:6586824.0:8238726.0,30393,Rl Cs Be,field,We Sm Mi,Mumbai,05-04-2022,night match,In Pr Le,2022,5004,1.875,0.672131148,171.2666667,0,167.3,0.827283786,0.800659963,0.752210083,0.749759077,0.841439999,0.808696943,0.80848194,0.834305103,0.472111489,1.036904158,1.067240332
9085278,He,7727,2076192.0:4223883.0:8271913.0:5241564.0:2020332.0:8822729.0:3162487.0:1482998.0:5788418.0:2173688.0:5652758.0,Ge,7608,3220566.0:2115896.0:2082499.0:5764576.0:4005406.0:5229230.0:2083227.0:1482249.0:1707628.0:2538983.0:2036649.0,7727,Ge,field,Cy Gd Bl,Bristol,24-06-2022,day/night match,Vy Bt,2022,1245,1.5,1.487804878,164.6,100,154.6428571,1.027186876,1.04664221,1.088429242,0.988618547,0.912307876,0.858517992,0.907884324,0.731878012,0.998535816,0.976714216,0.995184072
9271695,Ja Ks,47501,6818622.0:5490596.0:3260564.0:4403545.0:298612.0:1634611.0:7539454.0:7968225.0:8067002.0:4403573.0:5551062.0,Da Aa,47508,8363221.0:7787772.0:2398346.0:3239102.0:3061225.0:2097017.0:8520105.0:5047300.0:6652848.0:5786836.0:5490638.0,47501,Da Aa,field,Pe Il Ct Sm,Kandy,11-12-2022,night match,La Pr Le,2022/23,17534,0.909090909,2.904761905,156.1538462,100,162,0.944348139,1.212023352,1.039738206,1.515515595,0.862762676,1.024449137,1.042450643,0.422070507,2.952756276,1.139614361,0.873678624
9684051,Ha,12669,2733380.0:8181144.0:5716206.0:9047555.0:8118151.0:9047520.0:2966879.0:3759846.0:217762.0:3011735.0:3133122.0:8228009.0,Mi,11591,8058959.0:9047478.0:1945425.0:5001170.0:1945698.0:4497688.0:9047695.0:7881733.0:5757884.0:7921262.0:8766365.0,11591,Ha,bat,Si Mh Sm Jr,Jaipur,16-10-2023,day/night match,Sd Mq Ai Ty,2023/24,4661,0,0.672131148,151.3,100,139.75,0.623393293,0.682214063,0.541473798,0.607932436,1.038295107,1.727053923,1.863080696,0.907413469,0.868894781,1.05177474,0.843729687
9516443,Di Cs,30421,1539236.0:7491189.0:2034423.0:9047499.0:5742470.0:6511336.0:3882850.0:8942828.0:3914658.0:3373866.0:2316327.0:6487970.0,Mi Is,30435,238727.0:5043310.0:8191868.0:3125562.0:6249256.0:7537004.0:8058924.0:8227974.0:8713270.0:1907352.0:230775.0:6732004.0,30435,Mi Is,field,An Jy Sm Di,Delhi,11-04-2023,night match,In Pr Le,2023,2344,0.866666667,1,175.6,100,143.8666667,0.983031249,0.808057159,0.764007646,0.645402658,0.907543615,0.956203543,1.03898492,0.748453384,2.21934547,1.0360941,0.842539937
