match id,team1,team1_id,team1_roster_ids,team2,team2_id,team2_roster_ids,winner,winner_id,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,ratio_batting_average,ratio_average_strike_rate,ratio_average_fours_per_ball,ratio_average_sixes_per_ball,ratio_average_economy,ratio_bowling_average,ratio_bowling_strike_rate,ratio_average_wides_per_ball,ratio_average_noballs_per_ball
9587066,Ja Ts,36098,4690258.0:5744780.0:3023376.0:1613898.0:1594319.0:4690104.0:5509524.0:3150720.0:2036649.0:9266193.0:5471948.0,To Kt Rs,36126,1585457.0:1613919.0:4230127.0:1613926.0:1934099.0:6496412.0:3715697.0:6489846.0:7759443.0:8851030.0:9061135.0,To Kt Rs,36126,To Kt Rs,field,Bn La Sm Ta Td,Tarouba,2023-09-09,night match,Cn Pr Le,2023,14300,0.6,0.5061728395061729,165.0,25.0,140.375,0.7390552817677652,0.7521646482606811,0.8716396458701984,0.41124336273408796,0.966496436616597,0.7343126645877834,0.7973988250294564,1.5690255040422245,0.23393262904392179
8887857,Sy Ss,33956,7620283.0:7869987.0:4002340.0:41740.0:34061.0:7880018.0:2790675.0:8146998.0:4756982.0:1905966.0:49496.0,Be Ht,33921,7620269.0:2286472.0:5515922.0:3651472.0:5786766.0:3114803.0:4967738.0:2633196.0:3890984.0:4132295.0:5419546.0,Sy Ss,33956,Be Ht,field,Be Ct Gd Wa Be,Brisbane,2022-01-19,day match,Bg Bh Le,2021/22,1476,0.9090909090909092,2.9047619047619047,169.73333333333332,66.67,164.0,1.2057531419529,1.109085103072135,1.0823253229715555,1.2812437212224348,0.7625475300791226,0.6064905335088956,0.644198918244816,0.332836859654633,0.0
9433710,Le,8182,4685568.0:2162782.0:2827327.0:2672214.0:2450895.0:82228.0:1837205.0:4425224.0:8055417.0:4012203.0:3312364.0,De,6698,2433640.0:7295028.0:8180570.0:325814.0:4170186.0:6718788.0:3991700.0:4517246.0:6060844.0:6005866.0:8907338.0,Le,8182,De,field,Od Td Mr,Manchester,2023-06-23,day/night match,Vy Bt,2023,538,1.0,0.6721311475409836,164.46666666666667,100.0,150.06666666666666,1.1363915302797645,1.007555531996408,1.017742671340878,1.0658356735487413,1.0492416573441117,1.442140642603456,1.3528348089538278,1.0398848730721133,0.9947899179685077
9128713,Rl Cs Be,30393,1776627.0:313809.0:5765934.0:2275195.0:210328.0:5972868.0:8117990.0:5490666.0:2733380.0:2018001.0:6586824.0,Ss Hd,36014,7491294.0:1945355.0:3127354.0:4203499.0:4230127.0:3693654.0:2642751.0:7860439.0:2282125.0:8725709.0:6819238.0,Rl Cs Be,30393,Rl Cs Be,bat,We Sm Mi,Mumbai,2022-05-08,day/night match,In Pr Le,2022,5004,0.9375,0.6721311475409836,156.0,50.0,168.4,1.8752591620857713,1.215666116117857,1.5800280867326613,1.2088815629709129,0.9661483513958937,0.9511867732286728,0.9874208504991612,0.6841877110843524,0.7173697801704377
9680271,Ja Ks,47501,7882328.0:6818622.0:2286472.0:8067002.0:298612.0:2252452.0:2523205.0:1634611.0:7968225.0:5551062.0:6686658.0,Ge Ts,49650,2398346.0:4381761.0:2659243.0:393014.0:3061225.0:8504782.0:1881193.0:6471870.0:3497171.0:5490638.0:2654028.0,Ge Ts,49650,Ja Ks,bat,R Pa Sm Co,Colombo,2023-08-13,day match,La Pr Le,2023,7041,0.8333333333333334,0.611709874745121,153.4,100.0,139.13333333333333,0.9387977056111253,0.8002076515130776,0.6226802005989411,0.7302649658271813,0.9237663279741124,0.9958915492073689,1.076581627789842,0.8406327945209423,3.47993015490324
9433612,Le,8182,4685568.0:2162782.0:2450895.0:1837205.0:2672214.0:4425224.0:8055417.0:2827327.0:4012203.0:3312364.0:7068858.0,We,10576,3298427.0:7773338.0:3519011.0:3681957.0:7671313.0:2922611.0:5320118.0:4533682.0:6005838.0:7661996.0:6240632.0,We,10576,Le,bat,Cy Gd Nw Rd Wr,Worcester,2023-06-20,day/night match,Vy Bt,2023,1525,1.2727272727272727,1.9523809523809523,163.73333333333332,75.0,166.04545454545453,0.9962115553824946,0.9250613246632885,0.7319607725425533,0.8696560803682752,1.0483092235758482,1.3748206939972012,1.2834193293491867,0.8843457567540594,1.64152435272624
9051209,Id Ud,40578,7507254.0:8489480.0:1482998.0:7960847.0:5553890.0:3459623.0:2437091.0:7507317.0:3035311.0:2752966.0:7860404.0,Mn Ss,44904,1637320.0:2263736.0:8738631.0:5017144.0:6249256.0:2157770.0:2231928.0:2695468.0:3137714.0:284339.0:8427978.0,Mn Ss,44904,Id Ud,bat,Gi Sm Le,Lahore,2022-02-20,night match,Pn Sr Le,2021/22,3828,0.1764705882352941,0.0099009900990099,175.6,50.0,167.35,0.338089702356496,0.8019933747905547,0.6851663707595405,0.6842527918032433,1.1443997423553747,0.5882403127627784,0.5852492556759354,0.8639501331172765,3.8940489285245192
9271723,Ge Gs,47494,6517118.0:4403531.0:4932864.0:2214792.0:1627450.0:1594319.0:2567088.0:7520344.0:305143.0:6686658.0:3008179.0,Co Ss,47487,3008291.0:2104409.0:5490582.0:348361.0:6347256.0:1482249.0:74087.0:1881193.0:6898492.0:3497171.0:5554142.0,Co Ss,47487,Co Ss,field,Pe Il Ct Sm,Kandy,2022-12-13,night match,La Pr Le,2022/23,17534,1.0,1.9523809523809523,149.92307692307693,33.33,158.125,1.1078895016595014,0.9134844956149486,1.0216737710976964,0.5967092422330931,0.7917900761445005,0.8450850875937276,0.9603483696907323,1.2616164610717462,0.6704391879445621
9489339,Ol Is,46759,2089079.0:6282856.0:3057312.0:4640824.0:7787772.0:2083409.0:2020332.0:1613919.0:7276380.0:7866039.0:5231218.0,Mr Os,46766,4685568.0:2162782.0:1798705.0:4489722.0:3501889.0:6364588.0:3573723.0:4533682.0:8055417.0:6496482.0:3312350.0,Ol Is,46759,Mr Os,field,Kn Ol Ln,London,2023-08-09,night match,Te Hd Ms Cn,2023,328,0.9411764705882352,1.0,139.08333333333334,50.0,154.93333333333334,1.1545914385225389,0.9823998497360196,0.9822354736741009,0.9625743488557252,0.9011427531767086,0.9232199667943659,1.0564120636244825,1.1333945269661916,1.6986858246312138
9085145,He,7727,2076192.0:4223883.0:8271913.0:5241564.0:8822729.0:2020332.0:3162487.0:1482998.0:5788418.0:2173688.0:4626236.0,Sy,9876,6282856.0:7672657.0:1798705.0:1613919.0:2791459.0:1613926.0:3573723.0:2022957.0:7276380.0:6646940.0:3901099.0,Sy,9876,Sy,field,Te Re Bl Sn,Southampton,2022-06-19,day match,Vy Bt,2022,8301,0.7692307692307693,0.4059405940594059,165.26666666666668,0.0,153.03846153846155,1.2236673970893464,0.9152509106945003,1.0584187821743338,0.6630836325932459,1.0279230723513908,0.8526801177120125,0.8275329907370691,0.7388381988371316,1.5457329166798246
9262182,Bs Rs,36070,3462080.0:2436405.0:6729862.0:7960847.0:2740408.0:4160267.0:1742453.0:6818776.0:3102854.0:7761823.0:7550864.0,St Ks ad Ns Ps,38814,363047.0:3023320.0:6401800.0:7494668.0:1942317.0:5744752.0:360086.0:5554254.0:4171691.0:3468870.0:4019259.0,Bs Rs,36070,St Ks ad Ns Ps,field,Pe Sm Ga,Providence,2022-09-21,day match,Cn Pr Le,2022,13915,1.5714285714285714,2.463414634146341,152.46666666666667,0.0,153.5,1.3226019132014206,1.1763662700989186,1.3503881891354446,1.2306028871419408,1.101583640389936,0.7744853681852306,0.8629782943018586,1.2148770822120483,0.7900451382214838
9290623,Ed,20,4685568.0:6282856.0:1655436.0:3651472.0:6381962.0:62432.0:4640824.0:1482998.0:1711492.0:2461129.0:3231437.0,Pn,62,2263736.0:2437021.0:8180570.0:1637320.0:3364234.0:5017144.0:2437049.0:2437077.0:8131255.0:8106713.0:8427978.0,Ed,20,Pn,field,Nl Sm Ki,Karachi,2022-09-23,night match,Ed tr of Pn,2022,3422,1.0,1.4878048780487805,175.0,60.0,173.93333333333334,1.1412637904606178,1.1630163908359392,1.3787208834367484,0.9438354167630704,0.8995467463037965,0.8767122625338188,0.9754106843212764,0.7260821610151865,0.6133499505858993
9438288,Id,216,2123974.0:3280024.0:6729820.0:6729862.0:4171460.0:2436251.0:7787758.0:3685100.0:7694588.0:2436426.0:6496426.0,Ze,76,6625562.0:3257302.0:387897.0:6572726.0:7859984.0:3471761.0:7321194.0:3788581.0:4001934.0:5643700.0:2979486.0,Ze,76,Ze,field,He Ss Cb,Harare,2023-01-15,day match,Id tr of Ze,2022/23,1833,1.5,0.6721311475409836,159.2,40.0,145.36363636363637,1.2274870704954515,1.2506032241013876,1.207687111900201,2.0557457135683963,1.2603746934995916,1.2676433636056739,1.159951407052772,1.0782974914658674,0.7189895537199686
9097276,Ls,23113,6878164.0:1884973.0:4167855.0:4887406.0:2654042.0:4172601.0:2658445.0:3872756.0:1616040.0:6646240.0:3851595.0,Ds,22763,3399745.0:4898074.0:3782225.0:2252452.0:2231907.0:3490087.0:7497013.0:4888260.0:3062079.0:3513362.0:6639674.0,Ls,23113,Ls,bat,St Gs Pk Pt Eh,Port Elizabeth,2022-02-10,day match,CA T0 Ce,2021/22,1224,1.0,1.0,128.83333333333334,50.0,154.16666666666666,0.30249282422449175,0.4914978245956052,0.4409037578603623,0.9912532867052402,1.4543240084586972,1.466378641852221,1.389564090098849,0.9202008209209582,6.550346986409723
9433479,Le,8301,4873028.0:6176246.0:6003584.0:2658431.0:6081914.0:4887336.0:8845850.0:5528116.0:9311154.0:7161426.0:5554142.0,Ye,10618,1762060.0:1655436.0:8033304.0:1547993.0:1637320.0:8050160.0:3620742.0:7651657.0:5367676.0:4527942.0:8070915.0,Ye,10618,Ye,field,Hy Ls,Leeds,2023-06-16,day/night match,Vy Bt,2023,1266,0.5333333333333333,0.4059405940594059,162.66666666666666,60.0,168.56666666666666,0.6099515241472546,0.8778744633110364,0.6439252131644747,0.9725834589803326,0.9505663943776115,0.7464972272955003,0.8070813784489531,0.5451037273339387,1.059330317462052
9407754,MI Ce Tn,48733,7494668.0:4898074.0:2364543.0:3373138.0:6249256.0:5744850.0:4175107.0:4171691.0:5554254.0:2659502.0:3851518.0,Ds Sr Gs,48936,2654014.0:4223883.0:4166882.0:4739580.0:3057312.0:4887336.0:2157770.0:2294823.0:3030733.0:1874081.0:3231437.0,Ds Sr Gs,48936,Ds Sr Gs,field,Kd Dn,Durban,2023-02-02,day/night match,S0,2022/23,2127,0.65,1.9523809523809523,145.6,0.0,141.83333333333334,0.9085005435535264,0.9947992262309293,0.8344758877615176,1.2365712165284484,1.0177959109932113,1.341080154761045,1.2951875838810574,1.1361786210472122,1.0765857133846872
9123225,Sh Aa,34,1884973.0:2654014.0:2364543.0:4203499.0:3057312.0:2252452.0:2294823.0:1858961.0:1874081.0:3794174.0:2654028.0,Id,216,2124002.0:2123974.0:6496412.0:6729862.0:7695666.0:4171460.0:2436251.0:3685100.0:2921680.0:2436426.0:6496482.0,Sh Aa,34,Id,field,Cy Gd Bl,Bristol,2022-08-05,day/night match,Sh Aa tr of Ed,2022,1245,2.25,41.0,163.06666666666666,100.0,166.27777777777777,1.4918226028847572,1.0278501818485097,1.0070015132867634,0.9610384670194968,0.9156412582859286,0.5972912683899853,0.6857374952768641,1.1016609757554345,1.6836707771418387
9330551,Nd,45940,6486570.0:8118697.0:1959047.0:2969245.0:4119310.0:4818862.0:8118669.0:8228219.0:8118648.0:8494429.0:8411234.0,Ba,11283,9373356.0:7857520.0:3299407.0:4232164.0:232000.0:8725723.0:4566540.0:7883266.0:2526390.0:4017523.0:7883504.0:8725730.0,Ba,11283,Nd,bat,Hr Ct Sm Ie,Indore,2022-10-11,day match,Sd Mq Ai Ty,2022/23,7398,0.75,2.9047619047619047,138.71428571428572,0.0,162.0,0.8876960193003617,0.4969870929490803,0.6530565691944021,0.2778875154997434,0.9721022128428329,1.8823369634414442,2.391164611698709,0.8726345536231235,0.0
8887689,Ph Ss,33935,3507090.0:3535783.0:1626526.0:1798705.0:3501889.0:7869994.0:3535853.0:3216569.0:1907352.0:8339701.0:3214812.0,Me Ss,33949,4003390.0:7960994.0:2275195.0:4393374.0:3901078.0:8117150.0:7880018.0:7436379.0:6399210.0:8539817.0:8131255.0,Ph Ss,33935,Ph Ss,bat,Jn Ol Me,Melbourne,2022-01-02,day/night match,Bg Bh Le,2021/22,2932,1.2222222222222223,1.3278688524590163,178.73333333333332,100.0,,1.8422290352888129,1.6584164474024519,1.1985814404573651,1.5467190126554273,1.375887889908288,1.1878561287083294,1.281185867314712,2.186655993320789,2.504359805097069
9516541,Gt Ts,48341,1958683.0:7491224.0:4377610.0:5452754.0:3339160.0:2252452.0:2966879.0:5554254.0:3373285.0:8277716.0:3759846.0:3133122.0,Lw Sr Gs,48334,2954769.0:2436405.0:3299407.0:4230127.0:8058903.0:2275097.0:3479860.0:6698110.0:8228100.0:4859490.0:5554142.0:217762.0,Gt Ts,48341,Gt Ts,bat,Bt Ra Si Al Bi Ve Ea Ct Sm Lw,Lucknow,2023-04-22,day/night match,In Pr Le,2023,23498,0.7222222222222222,1.4878048780487805,165.8,100.0,148.11111111111111,1.3277751680288683,1.024967841496158,1.0687387947264984,0.8860651063140061,0.9223404814938699,1.353242847310185,1.44847050930464,0.9143985243976208,0.31250993872875144
9084648,Ne,8917,2286472.0:6374878.0:4645304.0:2158869.0:2858904.0:3648203.0:3636821.0:164604.0:4472397.0:2082387.0:8040136.0,Dm,6838,3293520.0:7651650.0:3501889.0:3490108.0:3622807.0:4174932.0:2100524.0:6402374.0:6257698.0:3218340.0:2173646.0,Ne,8917,Ne,bat,Cy Gd Nn,Northampton,2022-05-27,day/night match,Vy Bt,2022,1637,1.0,1.9523809523809523,174.76923076923077,100.0,165.0,1.0210652245411211,0.9809760969377067,1.0228152300868978,1.0609363218419885,1.061371260231899,0.9751404169748522,0.9231938246309053,0.6231513530991827,0.45975081667295203
9085075,Mx,8700,4421689.0:4489722.0:7752989.0:150093.0:7671166.0:7672874.0:5509524.0:4489708.0:3590362.0:1907352.0:6341530.0,Sy,9876,6282856.0:7672657.0:6210462.0:1798705.0:1613919.0:1613926.0:2111549.0:3573723.0:2022957.0:7276380.0:3901099.0,Sy,9876,Sy,field,Kn Ol Ln,London,2022-06-17,day/night match,Vy Bt,2022,328,0.7142857142857143,0.5061728395061729,172.06666666666666,0.0,134.95833333333334,0.5472022972343904,0.8705453504827078,0.8393247253370402,0.7020863326469283,1.059561161130211,0.8184700029863654,0.7798403158974448,1.1337567332742116,0.7037528052017317
9262238,Ja Ts,36098,4690258.0:3761246.0:1613898.0:5742470.0:3150720.0:4690104.0:181404.0:1594319.0:5509524.0:3023383.0:2036649.0,St La Ks,36112,2331475.0:313809.0:3008291.0:2742837.0:3681957.0:5940374.0:8464343.0:1547993.0:4690230.0:7550892.0:3150538.0,Ja Ts,36098,St La Ks,field,Pe Sm Ga,Providence,2022-09-27,night match,Cn Pr Le,2022,13915,1.0,1.0,168.8,66.67,146.2,1.0108692802515833,0.9409054911220646,0.8276323733064017,0.9709016861415244,0.94004494547215,1.029974279982486,1.1182822696113834,0.7293056890116174,0.10659174696668354
9702720,Sy Tr,33963,3507090.0:1749075.0:7572123.0:7534652.0:2335381.0:5788320.0:5497274.0:5509524.0:6308098.0:8907338.0:8193310.0,Ae Ss,33914,4239038.0:2161599.0:2286472.0:5469008.0:3681957.0:3573723.0:4967738.0:4992378.0:6718844.0:2538983.0:2286388.0,Ae Ss,33914,Sy Tr,bat,Ae Ol,Adelaide,2023-12-19,night match,Bg Bh Le,2023/24,930,1.2857142857142858,21.0,159.13333333333333,40.0,154.76666666666668,0.6497014886067766,0.9168859391147209,0.8385380911228575,0.8485966921891563,1.0466363778873953,1.0229830147545529,0.9941383663817014,1.5697913389501672,3.124191693407048
9097360,Nh Wt,23316,3851476.0:6624638.0:3083891.0:2294823.0:4175107.0:3747764.0:5499724.0:3491879.0:4208063.0:6624568.0:2654686.0,Ds,22763,3399745.0:4898074.0:4175065.0:2252452.0:2231907.0:7497013.0:3782225.0:3062079.0:4888414.0:3747484.0:4866728.0,Ds,22763,Ds,field,St Gs Pk Pt Eh,Port Elizabeth,2022-02-18,day match,CA T0 Ce,2021/22,1224,0.25,0.0163934426229508,164.0,0.0,148.2,0.20428064842958463,0.5521033638055632,0.6316580618349013,0.21990018940585235,0.8912423047987388,0.42784380305602715,0.4639882346816596,0.7002042605097155,4.669540091218396
8887843,Be Ht,33921,7620269.0:2286472.0:3651472.0:5786766.0:7870043.0:3114803.0:4967738.0:2633196.0:3890984.0:5419546.0:4132295.0,Ph Ss,33935,3535783.0:4635658.0:1907163.0:1626526.0:3501889.0:7869994.0:3535853.0:3216569.0:1907352.0:8339701.0:7877232.0,Ph Ss,33935,Be Ht,bat,Ds Sm Me,Melbourne,2022-01-17,night match,Bg Bh Le,2021/22,8252,0.4375,0.2592592592592592,158.8,25.0,157.38888888888889,0.5365901422414338,0.784994499303034,0.8082277047416712,0.5480984671431502,0.8480244571828347,1.155012235505603,1.079980845379577,0.8198691291546004,0.10261062852923188
9094301,Sn Be,46738,2654014.0:2076192.0:3612286.0:2275097.0:6249256.0:2020332.0:3162487.0:4504044.0:8845850.0:3245689.0:1929619.0,Ol Is,46759,2089079.0:6282856.0:2231928.0:2083409.0:4640824.0:7787772.0:1613919.0:3851658.0:2170762.0:3231437.0:8106713.0,Ol Is,46759,Ol Is,field,Kn Ol Ln,London,2022-08-14,night match,Te Hd Ms Cn,2022,328,0.4545454545454545,1.0,140.58333333333334,100.0,140.43333333333334,0.9382026498521074,0.9519134097012834,0.8874479500519835,0.8845936608458668,1.0315025765070351,0.9361339498399793,0.8891305368312398,0.7464614368316228,0.6480221207726024
9128762,Ka Kt Rs,30400,5959834.0:1945425.0:4231702.0:4497646.0:2083409.0:5061748.0:1934099.0:1613919.0:2632825.0:1626561.0:7758638.0,Ss Hd,36014,7491294.0:1945355.0:3127354.0:4203499.0:4230127.0:5038018.0:2642751.0:4874820.0:2282125.0:8725709.0:5618038.0,Ka Kt Rs,30400,Ka Kt Rs,bat,Ma Ct An Sm Pe,Pune,2022-05-14,night match,In Pr Le,2022,18752,1.1176470588235294,0.5121951219512195,162.0,66.67,155.5,1.3884346483745755,1.1634259505135003,1.4086259427887726,1.3771381325805483,0.8890374965716304,0.8189088655875957,0.9349079110393096,0.9916598228875508,1.4117820206276084
9262091,St La Ks,36112,2331475.0:3008291.0:313809.0:2742837.0:5940374.0:6249256.0:1547993.0:8925405.0:7459647.0:4690230.0:3776849.0,Bs Rs,36070,2436405.0:2654014.0:4160267.0:7960847.0:2252452.0:2740408.0:1742453.0:3575774.0:3102854.0:6347494.0:6401982.0,Bs Rs,36070,Bs Rs,field,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,2022-09-08,night match,Cn Pr Le,2022,11892,0.9090909090909092,0.6721311475409836,174.66666666666666,33.33,158.5,0.9669217551793629,1.0654776015102905,1.1374933807972105,1.1547857509605866,1.1506788469053464,1.1993394490113622,1.2630444507317784,1.4984333077157999,0.45461461077184634
9725771,Ia,55,8058959.0:7422673.0:4497646.0:3125562.0:5061748.0:5053082.0:3882850.0:3130840.0:8228100.0:4859490.0:6487970.0,Aa,27,3710090.0:7869987.0:4223883.0:7869994.0:6249256.0:4239038.0:1611364.0:4756982.0:5509524.0:1907352.0:8193310.0,Ia,55,Aa,field,Sd Vr Nn Sh Il Sm Rr,Raipur,2023-12-01,night match,Aa tr of Ia,2023/24,19718,1.6666666666666667,1.3278688524590163,186.53333333333333,80.0,,1.0461035850433171,1.0584777504356664,1.0356854934859399,1.380188181670463,0.9566222344450501,0.9070617282024522,0.9486931001136591,0.9116665544192554,2.80166750613398
9085334,He,7727,4223883.0:2076192.0:8271913.0:5241564.0:2020332.0:3162487.0:1482998.0:5788418.0:2173688.0:5652758.0:4626236.0,Ge,7608,2082499.0:2115896.0:3220566.0:5764576.0:5229230.0:4005406.0:2083227.0:1482249.0:1707628.0:2538983.0:2036649.0,He,7727,He,bat,Te Re Bl Sn,Southampton,2022-07-01,night match,Vy Bt,2022,8301,1.6666666666666667,1.4878048780487805,164.6,100.0,152.92857142857142,1.199474468033034,1.0508218627238446,1.0562405160078328,1.1485032960888522,0.8745636624224751,0.8512520216808541,0.899120404380052,1.7147792696720323,0.6789439740637442
9084823,Sy,9876,2089079.0:6282856.0:4640824.0:1798705.0:1613919.0:2111549.0:3573723.0:2022957.0:7672657.0:3901099.0:3231437.0,Kt,8056,87191.0:2958164.0:7787772.0:2083409.0:1707621.0:3620756.0:3373138.0:7687315.0:6399210.0:4473993.0:7732934.0,Sy,9876,Kt,field,St Le Gd Cy,Canterbury,2022-06-03,night match,Vy Bt,2022,342,1.2307692307692308,1.4878048780487805,161.5,0.0,167.94444444444446,1.2174167417923627,1.1568222315317775,1.2017748127832113,1.7843217594421823,1.0126511306121393,1.7286159671864985,1.6895203227196216,1.0575530023306055,1.0718828011631107
8887899,Ph Ss,33935,3535783.0:4635658.0:1907163.0:1626526.0:3501889.0:1798705.0:3535853.0:5419574.0:3216569.0:1907352.0:8339701.0,Sy Ss,33956,8146998.0:4002529.0:4002340.0:41740.0:34061.0:7880018.0:2790675.0:4756982.0:4223890.0:1905966.0:49496.0:1506077.0,Ph Ss,33935,Sy Ss,field,Ds Sm Me,Melbourne,2022-01-28,night match,Bg Bh Le,2021/22,8252,2.333333333333333,1.6557377049180328,178.2,40.0,159.66666666666666,1.6585809228563722,1.2661151394794727,1.5151220399493357,1.7092951423093297,0.9458256705735449,0.8273747564786332,0.892501567940563,1.708635202250833,2.774570485960503
9433871,Bm Bs,10366,7681869.0:3612286.0:2275195.0:3890963.0:8210789.0:8364726.0:8044112.0:6347256.0:7184666.0:3245689.0:2082394.0,Ex,7258,3200973.0:4489974.0:5406064.0:6065548.0:6364588.0:5436878.0:5788320.0:3030733.0:4873014.0:6258734.0:5404440.0,Ex,7258,Ex,field,En Bm,Birmingham,2023-07-06,day/night match,Vy Bt,2023,1161,0.75,3.857142857142857,179.06666666666666,0.0,161.9,1.1962453943944809,0.9834221644070841,1.066013188481502,0.9130167761700902,0.9521188772998992,0.8026106953845025,0.8532141871326918,1.5321531939788533,0.30657124911845374
9084886,Bm Bs,10366,2124002.0:8364726.0:8044112.0:3681957.0:3200756.0:3890963.0:3612286.0:3245689.0:2170762.0:3200966.0:2855138.0,Ne,8987,4003390.0:1749075.0:3651472.0:5516720.0:34061.0:130437.0:6019306.0:125915.0:2904943.0:1907268.0:4420828.0,Bm Bs,10366,Ne,field,En Bm,Birmingham,2022-06-05,day match,Vy Bt,2022,1161,1.181818181818182,1.4878048780487805,171.46666666666667,50.0,148.8,1.0283234976978177,0.9370413918960885,0.9706940032317055,0.9960216571670713,0.755161475698553,0.6993442141243063,0.7581646813718798,0.47553388569913985,0.2570848300543877
9085208,Mx,8700,4421689.0:4489722.0:7752989.0:150093.0:7671166.0:7672874.0:5509524.0:4489708.0:3590362.0:6341530.0:1907352.0,Gn,7573,2531913.0:1722048.0:319948.0:5164844.0:4174610.0:6196280.0:8035894.0:2633196.0:3212278.0:7664957.0:1929619.0,Gn,7573,Gn,field,Sa Gs Cf,Cardiff,2022-06-21,day/night match,Vy Bt,2022,4521,1.25,1.9523809523809523,165.6,66.67,146.82142857142858,0.8741599596289423,0.9965312818788672,1.0236985682281405,0.8197020234627657,1.0022317943150978,0.9518181839963389,0.9514524287528925,1.5632516718781087,2.319930129731936
9128482,Gt Ts,48341,1611364.0:7491224.0:8059029.0:4377610.0:2252452.0:5452754.0:2966879.0:5554254.0:7783432.0:3373285.0:3456424.0,Ss Hd,36014,7491294.0:1945355.0:3127354.0:4230127.0:4203499.0:2642751.0:5038018.0:4874820.0:2282125.0:5618038.0:8725709.0,Ss Hd,36014,Ss Hd,field,Dr DY Pl Ss Ay Mi,Mumbai,2022-04-11,night match,In Pr Le,2022,16540,0.6153846153846154,2.463414634146341,171.0,0.0,149.875,0.967325727281326,1.0053499042399647,1.0891331722211075,0.8720478564726717,0.9230170830257083,0.9033442445897664,0.9467100661417611,1.0856394599144465,0.8461774205536615
9084683,Le,8182,3085473.0:4685568.0:1837205.0:82228.0:2827327.0:6249256.0:4460070.0:4012203.0:8055417.0:3312350.0:4575878.0,We,10576,5320118.0:3298427.0:7773338.0:1626526.0:3703328.0:2922611.0:4051396.0:5361166.0:8855594.0:6240632.0:3660299.0,Le,8182,Le,bat,Od Td Mr,Manchester,2022-05-29,day match,Vy Bt,2022,538,0.75,1.4878048780487805,162.6153846153846,50.0,147.27777777777777,1.2949342520529785,1.3804199047912828,1.3452750352553131,1.736663726506227,1.207699525725819,0.8958563220677024,0.9814686689427892,0.9617591667095271,8.972923841319563
9457552,Cm Cs,40424,1597483.0:4502392.0:3125506.0:6551978.0:2820957.0:4171460.0:2804122.0:8072056.0:7084972.0:4403468.0:6149268.0,Fe Bl,47529,2662491.0:5752256.0:393014.0:392188.0:2420788.0:3364234.0:3763304.0:5554282.0:8298779.0:2630081.0:6493346.0,Fe Bl,47529,Fe Bl,field,St Il Ct Sm,Sylhet,2023-01-27,night match,Bh Pr Le,2022/23,10961,0.7,0.3442622950819672,164.66666666666666,0.0,163.25,1.021445574767639,0.8875171796333072,0.9211928496665427,0.5439178773769012,0.9732329481942681,0.8118432240562253,0.8061437114325548,0.8160652861005974,1.4000357806127206
9176635,Ze,76,6572726.0:3257302.0:387897.0:2056830.0:6662480.0:2097017.0:3471761.0:3788581.0:4175205.0:2979486.0:5789370.0,An,293,5554212.0:6818622.0:4980926.0:5736100.0:3668356.0:181404.0:5736016.0:5554254.0:5554282.0:6819238.0:6396914.0,An,293,Ze,bat,He Ss Cb,Harare,2022-06-11,day match,An tr of Ze,2022,1833,0.8571428571428571,2.9047619047619047,155.0,0.0,150.91666666666666,0.8140039400601098,0.8478625202910092,0.886061355752015,0.5589347836811507,1.0155015901629456,1.6352612121298422,1.5544581592368816,1.6422232573621587,1.2386631492659341
9290924,Bh,188,4403454.0:2614779.0:393014.0:392216.0:6551978.0:392188.0:3850944.0:5831622.0:3769555.0:6526498.0:2316327.0,Si La,69,7200598.0:4403531.0:5490582.0:2420760.0:2398346.0:3061225.0:5490666.0:4365878.0:7968225.0:5508488.0:5551062.0,Si La,69,Si La,field,Di Il Ct Sm,Dubai,2022-09-01,night match,Si La tr of Ud Ab Es,2022,17086,0.5833333333333334,1.0,132.73333333333332,0.0,134.93333333333334,1.006809503062382,1.0545242944000321,1.073312200179415,0.9126668104958967,1.8917162886783316,1.7994038411658109,1.935197238454673,1.4736678351869126,4.021036563831707
9076857,Ca Vs,40298,2259683.0:8129680.0:313809.0:1965151.0:2615885.0:5554282.0:6965272.0:4731628.0:392888.0:6528668.0:2316327.0,Fe Bl,47529,2203214.0:4403419.0:393014.0:6930230.0:363173.0:2875368.0:360086.0:393182.0:3245689.0:6528458.0:2807412.0,Ca Vs,40298,Fe Bl,field,Se Ba Nl Sm Mr,Dhaka,2022-01-25,night match,Bh Pr Le,2021/22,14188,6.0,0.0196078431372549,,0.0,120.76666666666668,0.5700679800235403,0.32441616534435797,0.281806774834292,0.3610150133125691,0.7006837423483919,1.2541792224755663,1.0844906180430403,1.5247639519596483,41.376979041146015
